EpochNum,StartTime,EndTime,BinaryLabels
378,2018-11-13 13:57:48,2018-11-13 13:57:53,1.0
379,2018-11-13 13:57:53,2018-11-13 13:57:58,1.0
380,2018-11-13 13:57:58,2018-11-13 13:58:03,1.0
381,2018-11-13 13:58:03,2018-11-13 13:58:08,1.0
382,2018-11-13 13:58:08,2018-11-13 13:58:13,1.0
383,2018-11-13 13:58:13,2018-11-13 13:58:18,1.0
384,2018-11-13 13:58:18,2018-11-13 13:58:23,1.0
385,2018-11-13 13:58:23,2018-11-13 13:58:28,1.0
386,2018-11-13 13:58:28,2018-11-13 13:58:33,1.0
387,2018-11-13 13:58:33,2018-11-13 13:58:38,1.0
388,2018-11-13 13:58:38,2018-11-13 13:58:43,1.0
389,2018-11-13 13:58:43,2018-11-13 13:58:48,1.0
390,2018-11-13 13:58:48,2018-11-13 13:58:53,1.0
391,2018-11-13 13:58:53,2018-11-13 13:58:58,1.0
392,2018-11-13 13:58:58,2018-11-13 13:59:03,1.0
393,2018-11-13 13:59:03,2018-11-13 13:59:08,1.0
394,2018-11-13 13:59:08,2018-11-13 13:59:13,1.0
395,2018-11-13 13:59:13,2018-11-13 13:59:18,1.0
396,2018-11-13 13:59:18,2018-11-13 13:59:23,1.0
397,2018-11-13 13:59:23,2018-11-13 13:59:28,1.0
398,2018-11-13 13:59:28,2018-11-13 13:59:33,1.0
399,2018-11-13 13:59:33,2018-11-13 13:59:38,1.0
400,2018-11-13 13:59:38,2018-11-13 13:59:43,1.0
401,2018-11-13 13:59:43,2018-11-13 13:59:48,1.0
402,2018-11-13 13:59:48,2018-11-13 13:59:53,1.0
403,2018-11-13 13:59:53,2018-11-13 13:59:58,1.0
404,2018-11-13 13:59:58,2018-11-13 14:00:03,1.0
405,2018-11-13 14:00:03,2018-11-13 14:00:08,1.0
406,2018-11-13 14:00:08,2018-11-13 14:00:13,1.0
407,2018-11-13 14:00:13,2018-11-13 14:00:18,1.0
408,2018-11-13 14:00:18,2018-11-13 14:00:23,1.0
409,2018-11-13 14:00:23,2018-11-13 14:00:28,1.0
410,2018-11-13 14:00:28,2018-11-13 14:00:33,1.0
411,2018-11-13 14:00:33,2018-11-13 14:00:38,1.0
412,2018-11-13 14:00:38,2018-11-13 14:00:43,1.0
413,2018-11-13 14:00:43,2018-11-13 14:00:48,1.0
414,2018-11-13 14:00:48,2018-11-13 14:00:53,1.0
415,2018-11-13 14:00:53,2018-11-13 14:00:58,1.0
416,2018-11-13 14:00:58,2018-11-13 14:01:03,1.0
417,2018-11-13 14:01:03,2018-11-13 14:01:08,1.0
418,2018-11-13 14:01:08,2018-11-13 14:01:13,1.0
419,2018-11-13 14:01:13,2018-11-13 14:01:18,1.0
420,2018-11-13 14:01:18,2018-11-13 14:01:23,1.0
421,2018-11-13 14:01:23,2018-11-13 14:01:28,1.0
422,2018-11-13 14:01:28,2018-11-13 14:01:33,1.0
423,2018-11-13 14:01:33,2018-11-13 14:01:38,1.0
424,2018-11-13 14:01:38,2018-11-13 14:01:43,1.0
425,2018-11-13 14:01:43,2018-11-13 14:01:48,1.0
426,2018-11-13 14:01:48,2018-11-13 14:01:53,1.0
427,2018-11-13 14:01:53,2018-11-13 14:01:58,1.0
428,2018-11-13 14:01:58,2018-11-13 14:02:03,1.0
429,2018-11-13 14:02:03,2018-11-13 14:02:08,1.0
430,2018-11-13 14:02:08,2018-11-13 14:02:13,1.0
431,2018-11-13 14:02:13,2018-11-13 14:02:18,1.0
432,2018-11-13 14:02:18,2018-11-13 14:02:23,1.0
433,2018-11-13 14:02:23,2018-11-13 14:02:28,1.0
434,2018-11-13 14:02:28,2018-11-13 14:02:33,1.0
435,2018-11-13 14:02:33,2018-11-13 14:02:38,1.0
436,2018-11-13 14:02:38,2018-11-13 14:02:43,1.0
437,2018-11-13 14:02:43,2018-11-13 14:02:48,1.0
438,2018-11-13 14:02:48,2018-11-13 14:02:53,1.0
439,2018-11-13 14:02:53,2018-11-13 14:02:58,1.0
440,2018-11-13 14:02:58,2018-11-13 14:03:03,1.0
441,2018-11-13 14:03:03,2018-11-13 14:03:08,1.0
442,2018-11-13 14:03:08,2018-11-13 14:03:13,1.0
443,2018-11-13 14:03:13,2018-11-13 14:03:18,1.0
444,2018-11-13 14:03:18,2018-11-13 14:03:23,1.0
445,2018-11-13 14:03:23,2018-11-13 14:03:28,1.0
446,2018-11-13 14:03:28,2018-11-13 14:03:33,1.0
447,2018-11-13 14:03:33,2018-11-13 14:03:38,1.0
448,2018-11-13 14:03:38,2018-11-13 14:03:43,1.0
449,2018-11-13 14:03:43,2018-11-13 14:03:48,1.0
450,2018-11-13 14:03:48,2018-11-13 14:03:53,1.0
451,2018-11-13 14:03:53,2018-11-13 14:03:58,1.0
452,2018-11-13 14:03:58,2018-11-13 14:04:03,1.0
453,2018-11-13 14:04:03,2018-11-13 14:04:08,1.0
454,2018-11-13 14:04:08,2018-11-13 14:04:13,1.0
455,2018-11-13 14:04:13,2018-11-13 14:04:18,1.0
456,2018-11-13 14:04:18,2018-11-13 14:04:23,1.0
457,2018-11-13 14:04:23,2018-11-13 14:04:28,1.0
458,2018-11-13 14:04:28,2018-11-13 14:04:33,1.0
459,2018-11-13 14:04:33,2018-11-13 14:04:38,1.0
460,2018-11-13 14:04:38,2018-11-13 14:04:43,1.0
461,2018-11-13 14:04:43,2018-11-13 14:04:48,1.0
462,2018-11-13 14:04:48,2018-11-13 14:04:53,1.0
463,2018-11-13 14:04:53,2018-11-13 14:04:58,1.0
464,2018-11-13 14:04:58,2018-11-13 14:05:03,1.0
465,2018-11-13 14:05:03,2018-11-13 14:05:08,1.0
466,2018-11-13 14:05:08,2018-11-13 14:05:13,1.0
467,2018-11-13 14:05:13,2018-11-13 14:05:18,1.0
468,2018-11-13 14:05:18,2018-11-13 14:05:23,1.0
469,2018-11-13 14:05:23,2018-11-13 14:05:28,1.0
470,2018-11-13 14:05:28,2018-11-13 14:05:33,1.0
471,2018-11-13 14:05:33,2018-11-13 14:05:38,1.0
472,2018-11-13 14:05:38,2018-11-13 14:05:43,1.0
473,2018-11-13 14:05:43,2018-11-13 14:05:48,1.0
474,2018-11-13 14:05:48,2018-11-13 14:05:53,1.0
475,2018-11-13 14:05:53,2018-11-13 14:05:58,1.0
476,2018-11-13 14:05:58,2018-11-13 14:06:03,1.0
477,2018-11-13 14:06:03,2018-11-13 14:06:08,1.0
478,2018-11-13 14:06:08,2018-11-13 14:06:13,1.0
479,2018-11-13 14:06:13,2018-11-13 14:06:18,1.0
480,2018-11-13 14:06:18,2018-11-13 14:06:23,1.0
481,2018-11-13 14:06:23,2018-11-13 14:06:28,1.0
482,2018-11-13 14:06:28,2018-11-13 14:06:33,1.0
483,2018-11-13 14:06:33,2018-11-13 14:06:38,1.0
484,2018-11-13 14:06:38,2018-11-13 14:06:43,1.0
485,2018-11-13 14:06:43,2018-11-13 14:06:48,1.0
486,2018-11-13 14:06:48,2018-11-13 14:06:53,1.0
487,2018-11-13 14:06:53,2018-11-13 14:06:58,1.0
488,2018-11-13 14:06:58,2018-11-13 14:07:03,1.0
489,2018-11-13 14:07:03,2018-11-13 14:07:08,1.0
490,2018-11-13 14:07:08,2018-11-13 14:07:13,1.0
491,2018-11-13 14:07:13,2018-11-13 14:07:18,1.0
492,2018-11-13 14:07:18,2018-11-13 14:07:23,1.0
493,2018-11-13 14:07:23,2018-11-13 14:07:28,1.0
494,2018-11-13 14:07:28,2018-11-13 14:07:33,1.0
495,2018-11-13 14:07:33,2018-11-13 14:07:38,1.0
496,2018-11-13 14:07:38,2018-11-13 14:07:43,1.0
497,2018-11-13 14:07:43,2018-11-13 14:07:48,1.0
498,2018-11-13 14:07:48,2018-11-13 14:07:53,1.0
499,2018-11-13 14:07:53,2018-11-13 14:07:58,1.0
500,2018-11-13 14:07:58,2018-11-13 14:08:03,1.0
501,2018-11-13 14:08:03,2018-11-13 14:08:08,1.0
502,2018-11-13 14:08:08,2018-11-13 14:08:13,1.0
503,2018-11-13 14:08:13,2018-11-13 14:08:18,1.0
504,2018-11-13 14:08:18,2018-11-13 14:08:23,1.0
505,2018-11-13 14:08:23,2018-11-13 14:08:28,1.0
506,2018-11-13 14:08:28,2018-11-13 14:08:33,1.0
507,2018-11-13 14:08:33,2018-11-13 14:08:38,1.0
508,2018-11-13 14:08:38,2018-11-13 14:08:43,1.0
509,2018-11-13 14:08:43,2018-11-13 14:08:48,1.0
510,2018-11-13 14:08:48,2018-11-13 14:08:53,1.0
511,2018-11-13 14:08:53,2018-11-13 14:08:58,1.0
512,2018-11-13 14:08:58,2018-11-13 14:09:03,1.0
513,2018-11-13 14:09:03,2018-11-13 14:09:08,1.0
514,2018-11-13 14:09:08,2018-11-13 14:09:13,1.0
515,2018-11-13 14:09:13,2018-11-13 14:09:18,1.0
516,2018-11-13 14:09:18,2018-11-13 14:09:23,1.0
517,2018-11-13 14:09:23,2018-11-13 14:09:28,1.0
518,2018-11-13 14:09:28,2018-11-13 14:09:33,1.0
519,2018-11-13 14:09:33,2018-11-13 14:09:38,1.0
520,2018-11-13 14:09:38,2018-11-13 14:09:43,1.0
521,2018-11-13 14:09:43,2018-11-13 14:09:48,1.0
522,2018-11-13 14:09:48,2018-11-13 14:09:53,1.0
523,2018-11-13 14:09:53,2018-11-13 14:09:58,1.0
524,2018-11-13 14:09:58,2018-11-13 14:10:03,1.0
525,2018-11-13 14:10:03,2018-11-13 14:10:08,1.0
526,2018-11-13 14:10:08,2018-11-13 14:10:13,1.0
527,2018-11-13 14:10:13,2018-11-13 14:10:18,1.0
528,2018-11-13 14:10:18,2018-11-13 14:10:23,1.0
529,2018-11-13 14:10:23,2018-11-13 14:10:28,1.0
530,2018-11-13 14:10:28,2018-11-13 14:10:33,1.0
531,2018-11-13 14:10:33,2018-11-13 14:10:38,1.0
532,2018-11-13 14:10:38,2018-11-13 14:10:43,1.0
533,2018-11-13 14:10:43,2018-11-13 14:10:48,1.0
534,2018-11-13 14:10:48,2018-11-13 14:10:53,1.0
535,2018-11-13 14:10:53,2018-11-13 14:10:58,1.0
536,2018-11-13 14:10:58,2018-11-13 14:11:03,1.0
537,2018-11-13 14:11:03,2018-11-13 14:11:08,1.0
538,2018-11-13 14:11:08,2018-11-13 14:11:13,1.0
539,2018-11-13 14:11:13,2018-11-13 14:11:18,1.0
540,2018-11-13 14:11:18,2018-11-13 14:11:23,1.0
541,2018-11-13 14:11:23,2018-11-13 14:11:28,1.0
542,2018-11-13 14:11:28,2018-11-13 14:11:33,1.0
543,2018-11-13 14:11:33,2018-11-13 14:11:38,1.0
544,2018-11-13 14:11:38,2018-11-13 14:11:43,1.0
545,2018-11-13 14:11:43,2018-11-13 14:11:48,1.0
546,2018-11-13 14:11:48,2018-11-13 14:11:53,1.0
547,2018-11-13 14:11:53,2018-11-13 14:11:58,1.0
548,2018-11-13 14:11:58,2018-11-13 14:12:03,1.0
549,2018-11-13 14:12:03,2018-11-13 14:12:08,1.0
550,2018-11-13 14:12:08,2018-11-13 14:12:13,1.0
551,2018-11-13 14:12:13,2018-11-13 14:12:18,1.0
552,2018-11-13 14:12:18,2018-11-13 14:12:23,1.0
553,2018-11-13 14:12:23,2018-11-13 14:12:28,1.0
554,2018-11-13 14:12:28,2018-11-13 14:12:33,1.0
555,2018-11-13 14:12:33,2018-11-13 14:12:38,1.0
556,2018-11-13 14:12:38,2018-11-13 14:12:43,-1.0
557,2018-11-13 14:12:43,2018-11-13 14:12:48,1.0
558,2018-11-13 14:12:48,2018-11-13 14:12:53,-1.0
559,2018-11-13 14:12:53,2018-11-13 14:12:58,1.0
560,2018-11-13 14:12:58,2018-11-13 14:13:03,1.0
561,2018-11-13 14:13:03,2018-11-13 14:13:08,1.0
562,2018-11-13 14:13:08,2018-11-13 14:13:13,-1.0
563,2018-11-13 14:13:13,2018-11-13 14:13:18,-1.0
564,2018-11-13 14:13:18,2018-11-13 14:13:23,1.0
565,2018-11-13 14:13:23,2018-11-13 14:13:28,1.0
566,2018-11-13 14:13:28,2018-11-13 14:13:33,1.0
567,2018-11-13 14:13:33,2018-11-13 14:13:38,1.0
568,2018-11-13 14:13:38,2018-11-13 14:13:43,-1.0
569,2018-11-13 14:13:43,2018-11-13 14:13:48,1.0
570,2018-11-13 14:13:48,2018-11-13 14:13:53,1.0
571,2018-11-13 14:13:53,2018-11-13 14:13:58,1.0
572,2018-11-13 14:13:58,2018-11-13 14:14:03,1.0
573,2018-11-13 14:14:03,2018-11-13 14:14:08,1.0
574,2018-11-13 14:14:08,2018-11-13 14:14:13,1.0
575,2018-11-13 14:14:13,2018-11-13 14:14:18,1.0
576,2018-11-13 14:14:18,2018-11-13 14:14:23,1.0
577,2018-11-13 14:14:23,2018-11-13 14:14:28,1.0
578,2018-11-13 14:14:28,2018-11-13 14:14:33,-1.0
579,2018-11-13 14:14:33,2018-11-13 14:14:38,1.0
580,2018-11-13 14:14:38,2018-11-13 14:14:43,-1.0
581,2018-11-13 14:14:43,2018-11-13 14:14:48,1.0
582,2018-11-13 14:14:48,2018-11-13 14:14:53,-1.0
583,2018-11-13 14:14:53,2018-11-13 14:14:58,1.0
584,2018-11-13 14:14:58,2018-11-13 14:15:03,1.0
585,2018-11-13 14:15:03,2018-11-13 14:15:08,1.0
586,2018-11-13 14:15:08,2018-11-13 14:15:13,1.0
587,2018-11-13 14:15:13,2018-11-13 14:15:18,1.0
588,2018-11-13 14:15:18,2018-11-13 14:15:23,1.0
589,2018-11-13 14:15:23,2018-11-13 14:15:28,1.0
590,2018-11-13 14:15:28,2018-11-13 14:15:33,1.0
591,2018-11-13 14:15:33,2018-11-13 14:15:38,1.0
592,2018-11-13 14:15:38,2018-11-13 14:15:43,1.0
593,2018-11-13 14:15:43,2018-11-13 14:15:48,1.0
594,2018-11-13 14:15:48,2018-11-13 14:15:53,1.0
595,2018-11-13 14:15:53,2018-11-13 14:15:58,1.0
596,2018-11-13 14:15:58,2018-11-13 14:16:03,1.0
597,2018-11-13 14:16:03,2018-11-13 14:16:08,1.0
598,2018-11-13 14:16:08,2018-11-13 14:16:13,1.0
599,2018-11-13 14:16:13,2018-11-13 14:16:18,1.0
600,2018-11-13 14:16:18,2018-11-13 14:16:23,1.0
601,2018-11-13 14:16:23,2018-11-13 14:16:28,1.0
602,2018-11-13 14:16:28,2018-11-13 14:16:33,1.0
603,2018-11-13 14:16:33,2018-11-13 14:16:38,1.0
604,2018-11-13 14:16:38,2018-11-13 14:16:43,1.0
605,2018-11-13 14:16:43,2018-11-13 14:16:48,1.0
606,2018-11-13 14:16:48,2018-11-13 14:16:53,1.0
607,2018-11-13 14:16:53,2018-11-13 14:16:58,1.0
608,2018-11-13 14:16:58,2018-11-13 14:17:03,1.0
609,2018-11-13 14:17:03,2018-11-13 14:17:08,1.0
610,2018-11-13 14:17:08,2018-11-13 14:17:13,1.0
611,2018-11-13 14:17:13,2018-11-13 14:17:18,1.0
612,2018-11-13 14:17:18,2018-11-13 14:17:23,1.0
613,2018-11-13 14:17:23,2018-11-13 14:17:28,1.0
614,2018-11-13 14:17:28,2018-11-13 14:17:33,1.0
615,2018-11-13 14:17:33,2018-11-13 14:17:38,1.0
616,2018-11-13 14:17:38,2018-11-13 14:17:43,1.0
617,2018-11-13 14:17:43,2018-11-13 14:17:48,1.0
618,2018-11-13 14:17:48,2018-11-13 14:17:53,1.0
619,2018-11-13 14:17:53,2018-11-13 14:17:58,1.0
620,2018-11-13 14:17:58,2018-11-13 14:18:03,-1.0
621,2018-11-13 14:18:03,2018-11-13 14:18:08,1.0
622,2018-11-13 14:18:08,2018-11-13 14:18:13,-1.0
623,2018-11-13 14:18:13,2018-11-13 14:18:18,1.0
624,2018-11-13 14:18:18,2018-11-13 14:18:23,1.0
625,2018-11-13 14:18:23,2018-11-13 14:18:28,1.0
626,2018-11-13 14:18:28,2018-11-13 14:18:33,1.0
627,2018-11-13 14:18:33,2018-11-13 14:18:38,1.0
628,2018-11-13 14:18:38,2018-11-13 14:18:43,1.0
629,2018-11-13 14:18:43,2018-11-13 14:18:48,1.0
630,2018-11-13 14:18:48,2018-11-13 14:18:53,1.0
631,2018-11-13 14:18:53,2018-11-13 14:18:58,1.0
632,2018-11-13 14:18:58,2018-11-13 14:19:03,1.0
633,2018-11-13 14:19:03,2018-11-13 14:19:08,1.0
634,2018-11-13 14:19:08,2018-11-13 14:19:13,1.0
635,2018-11-13 14:19:13,2018-11-13 14:19:18,1.0
636,2018-11-13 14:19:18,2018-11-13 14:19:23,1.0
637,2018-11-13 14:19:23,2018-11-13 14:19:28,1.0
638,2018-11-13 14:19:28,2018-11-13 14:19:33,1.0
639,2018-11-13 14:19:33,2018-11-13 14:19:38,1.0
640,2018-11-13 14:19:38,2018-11-13 14:19:43,1.0
641,2018-11-13 14:19:43,2018-11-13 14:19:48,1.0
642,2018-11-13 14:19:48,2018-11-13 14:19:53,1.0
643,2018-11-13 14:19:53,2018-11-13 14:19:58,1.0
644,2018-11-13 14:19:58,2018-11-13 14:20:03,1.0
645,2018-11-13 14:20:03,2018-11-13 14:20:08,1.0
646,2018-11-13 14:20:08,2018-11-13 14:20:13,-1.0
647,2018-11-13 14:20:13,2018-11-13 14:20:18,1.0
648,2018-11-13 14:20:18,2018-11-13 14:20:23,1.0
649,2018-11-13 14:20:23,2018-11-13 14:20:28,1.0
650,2018-11-13 14:20:28,2018-11-13 14:20:33,1.0
651,2018-11-13 14:20:33,2018-11-13 14:20:38,1.0
652,2018-11-13 14:20:38,2018-11-13 14:20:43,1.0
653,2018-11-13 14:20:43,2018-11-13 14:20:48,1.0
654,2018-11-13 14:20:48,2018-11-13 14:20:53,1.0
655,2018-11-13 14:20:53,2018-11-13 14:20:58,1.0
656,2018-11-13 14:20:58,2018-11-13 14:21:03,1.0
657,2018-11-13 14:21:03,2018-11-13 14:21:08,1.0
658,2018-11-13 14:21:08,2018-11-13 14:21:13,1.0
659,2018-11-13 14:21:13,2018-11-13 14:21:18,1.0
660,2018-11-13 14:21:18,2018-11-13 14:21:23,1.0
661,2018-11-13 14:21:23,2018-11-13 14:21:28,1.0
662,2018-11-13 14:21:28,2018-11-13 14:21:33,1.0
663,2018-11-13 14:21:33,2018-11-13 14:21:38,1.0
664,2018-11-13 14:21:38,2018-11-13 14:21:43,1.0
665,2018-11-13 14:21:43,2018-11-13 14:21:48,1.0
666,2018-11-13 14:21:48,2018-11-13 14:21:53,1.0
667,2018-11-13 14:21:53,2018-11-13 14:21:58,1.0
668,2018-11-13 14:21:58,2018-11-13 14:22:03,1.0
669,2018-11-13 14:22:03,2018-11-13 14:22:08,1.0
670,2018-11-13 14:22:08,2018-11-13 14:22:13,1.0
671,2018-11-13 14:22:13,2018-11-13 14:22:18,1.0
672,2018-11-13 14:22:18,2018-11-13 14:22:23,-1.0
673,2018-11-13 14:22:23,2018-11-13 14:22:28,-1.0
674,2018-11-13 14:22:28,2018-11-13 14:22:33,-1.0
675,2018-11-13 14:22:33,2018-11-13 14:22:38,1.0
676,2018-11-13 14:22:38,2018-11-13 14:22:43,1.0
677,2018-11-13 14:22:43,2018-11-13 14:22:48,1.0
678,2018-11-13 14:22:48,2018-11-13 14:22:53,1.0
679,2018-11-13 14:22:53,2018-11-13 14:22:58,-1.0
680,2018-11-13 14:22:58,2018-11-13 14:23:03,-1.0
681,2018-11-13 14:23:03,2018-11-13 14:23:08,-1.0
682,2018-11-13 14:23:08,2018-11-13 14:23:13,1.0
683,2018-11-13 14:23:13,2018-11-13 14:23:18,-1.0
684,2018-11-13 14:23:18,2018-11-13 14:23:23,-1.0
685,2018-11-13 14:23:23,2018-11-13 14:23:28,-1.0
686,2018-11-13 14:23:28,2018-11-13 14:23:33,-1.0
687,2018-11-13 14:23:33,2018-11-13 14:23:38,1.0
688,2018-11-13 14:23:38,2018-11-13 14:23:43,-1.0
689,2018-11-13 14:23:43,2018-11-13 14:23:48,-1.0
690,2018-11-13 14:23:48,2018-11-13 14:23:53,1.0
691,2018-11-13 14:23:53,2018-11-13 14:23:58,1.0
692,2018-11-13 14:23:58,2018-11-13 14:24:03,1.0
693,2018-11-13 14:24:03,2018-11-13 14:24:08,1.0
694,2018-11-13 14:24:08,2018-11-13 14:24:13,1.0
695,2018-11-13 14:24:13,2018-11-13 14:24:18,1.0
696,2018-11-13 14:24:18,2018-11-13 14:24:23,1.0
697,2018-11-13 14:24:23,2018-11-13 14:24:28,-1.0
698,2018-11-13 14:24:28,2018-11-13 14:24:33,-1.0
699,2018-11-13 14:24:33,2018-11-13 14:24:38,1.0
700,2018-11-13 14:24:38,2018-11-13 14:24:43,1.0
701,2018-11-13 14:24:43,2018-11-13 14:24:48,1.0
702,2018-11-13 14:24:48,2018-11-13 14:24:53,-1.0
703,2018-11-13 14:24:53,2018-11-13 14:24:58,-1.0
704,2018-11-13 14:24:58,2018-11-13 14:25:03,1.0
705,2018-11-13 14:25:03,2018-11-13 14:25:08,1.0
706,2018-11-13 14:25:08,2018-11-13 14:25:13,1.0
707,2018-11-13 14:25:13,2018-11-13 14:25:18,1.0
708,2018-11-13 14:25:18,2018-11-13 14:25:23,1.0
709,2018-11-13 14:25:23,2018-11-13 14:25:28,1.0
710,2018-11-13 14:25:28,2018-11-13 14:25:33,1.0
711,2018-11-13 14:25:33,2018-11-13 14:25:38,1.0
712,2018-11-13 14:25:38,2018-11-13 14:25:43,1.0
713,2018-11-13 14:25:43,2018-11-13 14:25:48,1.0
714,2018-11-13 14:25:48,2018-11-13 14:25:53,1.0
715,2018-11-13 14:25:53,2018-11-13 14:25:58,1.0
716,2018-11-13 14:25:58,2018-11-13 14:26:03,1.0
717,2018-11-13 14:26:03,2018-11-13 14:26:08,1.0
718,2018-11-13 14:26:08,2018-11-13 14:26:13,1.0
719,2018-11-13 14:26:13,2018-11-13 14:26:18,-1.0
720,2018-11-13 14:26:18,2018-11-13 14:26:23,1.0
721,2018-11-13 14:26:23,2018-11-13 14:26:28,1.0
722,2018-11-13 14:26:28,2018-11-13 14:26:33,1.0
723,2018-11-13 14:26:33,2018-11-13 14:26:38,1.0
724,2018-11-13 14:26:38,2018-11-13 14:26:43,1.0
725,2018-11-13 14:26:43,2018-11-13 14:26:48,1.0
726,2018-11-13 14:26:48,2018-11-13 14:26:53,1.0
727,2018-11-13 14:26:53,2018-11-13 14:26:58,1.0
728,2018-11-13 14:26:58,2018-11-13 14:27:03,1.0
729,2018-11-13 14:27:03,2018-11-13 14:27:08,1.0
730,2018-11-13 14:27:08,2018-11-13 14:27:13,1.0
731,2018-11-13 14:27:13,2018-11-13 14:27:18,1.0
732,2018-11-13 14:27:18,2018-11-13 14:27:23,1.0
733,2018-11-13 14:27:23,2018-11-13 14:27:28,-1.0
734,2018-11-13 14:27:28,2018-11-13 14:27:33,1.0
735,2018-11-13 14:27:33,2018-11-13 14:27:38,1.0
736,2018-11-13 14:27:38,2018-11-13 14:27:43,1.0
737,2018-11-13 14:27:43,2018-11-13 14:27:48,1.0
738,2018-11-13 14:27:48,2018-11-13 14:27:53,1.0
739,2018-11-13 14:27:53,2018-11-13 14:27:58,1.0
740,2018-11-13 14:27:58,2018-11-13 14:28:03,1.0
741,2018-11-13 14:28:03,2018-11-13 14:28:08,1.0
742,2018-11-13 14:28:08,2018-11-13 14:28:13,-1.0
743,2018-11-13 14:28:13,2018-11-13 14:28:18,-1.0
744,2018-11-13 14:28:18,2018-11-13 14:28:23,-1.0
745,2018-11-13 14:28:23,2018-11-13 14:28:28,-1.0
746,2018-11-13 14:28:28,2018-11-13 14:28:33,-1.0
747,2018-11-13 14:28:33,2018-11-13 14:28:38,-1.0
748,2018-11-13 14:28:38,2018-11-13 14:28:43,-1.0
749,2018-11-13 14:28:43,2018-11-13 14:28:48,-1.0
750,2018-11-13 14:28:48,2018-11-13 14:28:53,-1.0
751,2018-11-13 14:28:53,2018-11-13 14:28:58,-1.0
752,2018-11-13 14:28:58,2018-11-13 14:29:03,-1.0
753,2018-11-13 14:29:03,2018-11-13 14:29:08,-1.0
754,2018-11-13 14:29:08,2018-11-13 14:29:13,-1.0
